instrument_id,price,is_buy,timestamp_ns,signal_mask
7,115.643,1,188611414914750,2
8,112.629,1,188611414916041,2
9,174.998,0,188611414917208,2
0,165.987,0,188611414918541,2
5,113.99,1,188611414923833,2
6,191.41,0,188611414925125,2
7,186.472,0,188611414926375,2
9,196.476,1,188611414928666,6
0,170.751,1,188611414929958,6
1,115.622,1,188611414931291,2
2,107.002,1,188611414932583,2
3,144.452,1,188611414933833,2
4,184.223,0,188611414935125,2
5,173.508,0,188611414936375,2
7,160.612,0,188611414938625,2
8,109.932,1,188611414939958,2
0,185.146,1,188611414942000,6
1,122.993,1,188611414943250,2
3,100.444,1,188611414945416,2
4,185.016,1,188611414946708,6
5,136.225,1,188611414948083,2
6,119.797,1,188611414949416,2
7,175.13,0,188611414950583,2
9,191.255,0,188611414952833,2
1,135.339,1,188611414954916,4
3,117.527,1,188611414957125,2
6,104.535,1,188611414960333,2
0,117.837,1,188611414964458,2
1,171.251,1,188611414965750,6
3,191.626,1,188611414967958,6
4,123.293,1,188611414969166,2
6,171.754,0,188611414971291,2
8,185.663,0,188611414973375,2
9,102.563,1,188611414974583,2
0,109.327,1,188611414975791,2
1,114.816,1,188611414977041,2
2,113.387,1,188611414978166,2
5,198.851,0,188611414981375,2
7,169.899,0,188611414983583,2
0,168.442,0,188611414986750,2
2,117.436,1,188611414988916,2
3,194.909,0,188611414990125,2
4,197.798,1,188611414991375,6
5,180.889,0,188611414992583,2
6,189.299,0,188611414993833,2
7,122.023,1,188611414995041,2
8,109.707,1,188611414996250,2
9,120.167,1,188611414997541,2
0,196.404,1,188611414998833,6
1,102.972,1,188611415000083,2
2,142.25,1,188611415001125,4
3,101.857,1,188611415002333,2
6,100.322,1,188611415005458,2
8,119.869,1,188611415007666,2
9,179.087,0,188611415008916,2
0,128.594,1,188611415010083,2
1,114.793,1,188611415011416,2
2,166.823,1,188611415012583,6
4,111.864,1,188611415014791,2
5,127.598,1,188611415016000,2
6,192.936,0,188611415017208,2
8,104.713,1,188611415019416,2
0,118.753,1,188611415021791,2
1,148.341,1,188611415023041,6
3,168.553,1,188611415025166,6
4,113.8,1,188611415026416,2
5,111.545,1,188611415027583,2
7,105.333,1,188611415029666,2
8,172.921,0,188611415030875,2
9,131.123,1,188611415032083,2
1,107.534,1,188611415034250,2
4,163.659,1,188611415037083,4
6,199.747,0,188611415039166,2
7,114.714,1,188611415040375,2
8,106.752,1,188611415041625,2
0,194.423,1,188611415043833,6
1,149.767,0,188611415045083,2
2,171.826,0,188611415046291,2
3,173.218,0,188611415047583,2
4,180.296,1,188611415048833,6
5,120.373,1,188611415050041,2
6,124.834,1,188611415051291,2
7,135.058,1,188611415052375,4
9,175.876,1,188611415054500,6
0,101.785,1,188611415055708,2
2,197.536,1,188611415057875,6
4,124.703,1,188611415060041,2
5,183.694,0,188611415061250,2
6,113.427,1,188611415062458,2
7,187.351,1,188611415063666,6
8,101.954,1,188611415064875,2
1,181.124,0,188611415068125,2
2,173.533,0,188611415069333,2
3,138.423,1,188611415070583,2
4,182.036,0,188611415071875,2
5,113.439,1,188611415073125,2
6,178.539,0,188611415074333,2
7,109.444,1,188611415075541,2
8,156.888,0,188611415076791,2
9,102.053,1,188611415078041,2
0,126.149,1,188611415079250,2
1,180.035,0,188611415080458,2
4,179.497,0,188611415083625,2
6,174.117,0,188611415085916,2
7,106.293,1,188611415087166,2
9,165.933,0,188611415089458,2
0,123.245,1,188611415093208,2
1,109.713,1,188611415094500,2
3,124.216,1,188611415096666,2
4,121.599,1,188611415097916,2
5,191.644,1,188611415099166,6
6,197.064,0,188611415100458,2
7,113.279,1,188611415101708,2
0,186.283,0,188611415104958,2
1,174.075,0,188611415106208,2
3,193.614,0,188611415108583,2
4,108.862,1,188611415109875,2
7,141.629,1,188611415113041,4
8,139.313,1,188611415114166,4
9,101.749,1,188611415115500,2
0,112.854,1,188611415116833,2
1,173.46,0,188611415118125,2
2,122.263,1,188611415119500,2
4,198.387,0,188611415121833,2
5,113.023,1,188611415123083,2
6,102.309,1,188611415124333,2
7,163.468,1,188611415125666,6
9,102.032,1,188611415127875,2
0,111.267,1,188611415129166,2
1,132.153,1,188611415130458,2
4,195.154,0,188611415133583,2
5,176.251,0,188611415134750,2
6,188.833,0,188611415136000,2
9,171.111,1,188611415139291,6
0,180.535,0,188611415140541,2
2,103.253,1,188611415142833,2
3,175.598,1,188611415144125,6
4,106.427,1,188611415145416,2
5,179.759,1,188611415146666,6
6,115.531,1,188611415148000,2
7,170.59,0,188611415149208,2
8,149.507,1,188611415150458,6
9,159.325,0,188611415151708,2
0,198.402,1,188611415152958,6
1,171.97,1,188611415154208,6
3,101.285,1,188611415156416,2
4,199.119,0,188611415157708,2
5,111.773,1,188611415159000,2
7,157.272,0,188611415161208,2
8,154.614,1,188611415162416,6
9,179.642,0,188611415163666,2
0,195.524,0,188611415164875,2
1,198.315,1,188611415166041,6
3,178.633,0,188611415168250,2
5,122.564,1,188611415170416,2
6,122.659,1,188611415171666,2
7,116.921,1,188611415173000,2
3,122.74,1,188611415178750,2
5,196.593,1,188611415181000,6
7,106.592,1,188611415183208,2
8,172.814,1,188611415184500,3
9,104.616,1,188611415185750,2
0,104.375,1,188611415186958,2
1,100.589,1,188611415188166,2
4,175.112,1,188611415191083,4
6,127.483,1,188611415193375,2
7,109.767,1,188611415194583,2
8,109.117,1,188611415195875,2
9,177.76,0,188611415197125,2
0,199.421,0,188611415198375,2
3,187.624,1,188611415201583,6
5,115.391,1,188611415203750,2
6,171.43,0,188611415204916,2
7,128.877,1,188611415206000,4
8,198.47,1,188611415207250,3
0,107.125,1,188611415209458,2
1,128.133,1,188611415210625,2
2,188.12,0,188611415211916,2
3,183.585,0,188611415213208,2
4,135.453,1,188611415214458,2
6,114.807,1,188611415216625,2
7,133.606,1,188611415217708,4
8,168.283,0,188611415218958,2
0,122.044,1,188611415221083,2
1,104.354,1,188611415222250,2
2,122.453,1,188611415223416,2
3,123.077,1,188611415224583,2
4,186.278,0,188611415225791,2
5,118.153,1,188611415227000,2
6,156.935,0,188611415228166,2
7,178.298,1,188611415229416,6
8,175.146,0,188611415230583,2
9,184.377,1,188611415231750,6
0,191.08,1,188611415232958,6
1,187.064,0,188611415234166,2
2,129.582,1,188611415235375,2
5,165.872,0,188611415238416,2
6,116.25,1,188611415239625,2
8,138.383,1,188611415241833,2
9,186.628,1,188611415243083,6
1,189.565,1,188611415245250,6
2,101.122,1,188611415246500,2
4,117.052,1,188611415248750,2
5,161.483,0,188611415249958,2
6,199.807,1,188611415251166,3
7,113.484,1,188611415252458,2
8,183.133,0,188611415253666,2
0,139.911,1,188611415255916,2
1,117.585,1,188611415257166,2
2,114.515,1,188611415258416,2
3,179.99,0,188611415259625,2
6,119.45,1,188611415262791,2
7,102.364,1,188611415264041,2
9,176.866,0,188611415266208,2
0,121.335,1,188611415267375,2
1,121.434,1,188611415268583,2
2,147.376,1,188611415269625,4
3,194.317,1,188611415270833,6
4,135.067,1,188611415272041,2
5,186.529,0,188611415273208,2
6,125.793,1,188611415274416,2
8,140.274,1,188611415276541,2
9,123.619,1,188611415277791,2
0,184.117,0,188611415278958,2
1,192.122,1,188611415280166,6
3,191.136,0,188611415282333,2
6,174.379,1,188611415285375,6
7,197.241,1,188611415286666,7
8,190.082,0,188611415287875,2
0,167.124,0,188611415290000,2
1,109.211,1,188611415291250,2
2,168.582,0,188611415292458,2
3,122.87,1,188611415293625,2
4,161.886,1,188611415294750,4
7,160.683,0,188611415297708,2
2,117.158,1,188611415302625,2
3,120.22,1,188611415303916,2
5,197.444,0,188611415306000,2
8,103.578,1,188611415309208,3
9,105.8,1,188611415310458,2
0,121.948,1,188611415311750,2
1,151.219,1,188611415312875,4
2,118.24,1,188611415314125,2
3,180.096,0,188611415315375,2
4,100.063,1,188611415316666,2
6,153.718,1,188611415318750,4
7,198.541,0,188611415320041,2
8,136.431,1,188611415321291,2
9,100.888,1,188611415322625,2
0,113.441,1,188611415323875,2
1,106.787,1,188611415325166,2
2,104.631,1,188611415326458,2
3,120.114,1,188611415327666,2
4,114.925,1,188611415328916,2
6,107.353,1,188611415331166,2
7,175.665,0,188611415332458,2
8,175.5,1,188611415333750,6
0,109.919,1,188611415336000,2
1,110.949,1,188611415337208,2
4,132.575,1,188611415340333,4
5,196.019,0,188611415341666,2
6,120.06,1,188611415342916,2
1,142.226,1,188611415347791,4
2,157.683,1,188611415349000,6
3,135.536,1,188611415350208,2
4,105.646,1,188611415351458,2
5,187.64,0,188611415352708,2
6,133.418,1,188611415353833,4
7,179.31,0,188611415355083,2
9,122.412,1,188611415357375,2
0,172.032,1,188611415358583,6
1,162.144,1,188611415359833,6
2,149.657,0,188611415361041,2
3,102.898,1,188611415362291,2
4,195.814,0,188611415363541,2
5,140.31,1,188611415364791,2
6,190.774,1,188611415366041,6
7,126.678,1,188611415367250,2
8,161.493,1,188611415368291,4
9,179.193,0,188611415369583,2
0,192.44,1,188611415370833,6
1,121.762,1,188611415372125,2
2,151.294,0,188611415373416,2
4,119.151,1,188611415375666,2
5,119.429,1,188611415377000,2
6,121.904,1,188611415378250,2
9,182.633,1,188611415381458,6
0,104.695,1,188611415382750,2
1,116.473,1,188611415384000,2
3,116.526,1,188611415386291,2
4,184.174,0,188611415387583,2
5,191.402,0,188611415388791,2
6,190.218,0,188611415390083,2
7,126.07,1,188611415391333,2
8,174.296,0,188611415392625,2
9,183.373,1,188611415393833,6
0,120.706,1,188611415395083,2
1,175.438,0,188611415396250,2
2,172.882,0,188611415397416,2
3,156.644,0,188611415398625,2
4,113.77,1,188611415399916,2
5,118.682,1,188611415401125,2
6,104.563,1,188611415402291,2
8,185.104,1,188611415404458,6
9,119.76,1,188611415405666,2
0,115.172,1,188611415406875,2
1,112.393,1,188611415408208,2
2,162.726,0,188611415409458,2
3,182.597,1,188611415410666,6
4,180.836,0,188611415411916,2
5,126.738,1,188611415413208,2
7,128.607,1,188611415415375,2
9,172.507,0,188611415417500,2
2,164.212,0,188611415420666,2
4,101.56,1,188611415422875,2
5,129.06,1,188611415424125,6
6,192.77,1,188611415425375,6
7,104.643,1,188611415426666,2
8,137.926,1,188611415427916,2
0,109.759,1,188611415430083,2
1,182.26,1,188611415431250,6
3,199.662,0,188611415433250,2
5,181.489,1,188611415435458,6
6,110.495,1,188611415436625,2
8,118.217,1,188611415438791,3
9,189.996,0,188611415440000,2
0,164.982,0,188611415441125,2
1,101.649,1,188611415442291,2
2,177.375,0,188611415443541,2
6,103.15,1,188611415447583,2
7,158.884,1,188611415448791,6
8,185.702,0,188611415450000,2
9,124.603,1,188611415451208,2
0,104.454,1,188611415452416,2
1,105.316,1,188611415453583,2
3,177.922,0,188611415455666,2
4,122.536,1,188611415456875,2
5,100.646,1,188611415458041,2
8,140.833,1,188611415461750,2
9,194.458,0,188611415462958,2
0,106.306,1,188611415464166,2
1,138.221,1,188611415465208,4
2,131.731,1,188611415466458,2
6,102.804,1,188611415470333,2
7,195.125,1,188611415471583,3
8,179.944,0,188611415472750,2
9,102.984,1,188611415473958,2
0,190.682,1,188611415475166,6
1,162.964,1,188611415476375,6
2,122.412,1,188611415477583,2
3,112.978,1,188611415478791,2
4,146.377,1,188611415479833,4
5,128.794,1,188611415480916,4
6,109.841,1,188611415482083,2
7,169.391,0,188611415483333,2
0,104.678,1,188611415486666,2
2,134.336,1,188611415488791,2
4,165.86,1,188611415490833,6
5,193.399,1,188611415492041,6
6,197.071,1,188611415493291,6
7,115.937,1,188611415494541,2
8,131.479,1,188611415495791,2
9,123.333,1,188611415497916,2
0,189.058,0,188611415499125,2
2,195.15,1,188611415501291,6
3,123.862,1,188611415502500,2
4,178.141,1,188611415503750,6
6,160.561,0,188611415505916,2
8,105.258,1,188611415508083,2
0,152.811,0,188611415510333,2
1,194.357,1,188611415511583,6
2,183.494,0,188611415512791,2
3,186.714,0,188611415514041,2
6,102.217,1,188611415517041,2
8,192.948,0,188611415519208,2
0,101.029,1,188611415521375,2
2,128.526,1,188611415523625,2
4,111.642,1,188611415525833,2
6,161.995,0,188611415528083,2
7,195.456,0,188611415529416,2
8,101.123,1,188611415530708,2
9,188.591,0,188611415532041,2
0,182.432,0,188611415533291,2
2,122.595,1,188611415535541,2
8,110.143,1,188611415541291,2
1,164.245,0,188611415544416,2
2,190.851,0,188611415545583,2
3,134.339,1,188611415546791,2
5,199.523,1,188611415549000,6
6,178.772,0,188611415550291,2
7,123.033,1,188611415551500,2
8,175.884,1,188611415552750,6
9,123.049,1,188611415554000,2
0,187.258,0,188611415555208,2
1,100.57,1,188611415556416,2
2,184.4,0,188611415557625,2
3,195.684,0,188611415558875,2
5,170.438,0,188611415561000,2
6,121.051,1,188611415562250,2
7,199.652,0,188611415563500,2
8,187.633,1,188611415564750,6
9,122.825,1,188611415566083,2
2,184.999,0,188611415569208,2
3,113.736,1,188611415570500,2
4,180.642,1,188611415571708,6
5,124.191,1,188611415572916,2
8,182.471,0,188611415575958,2
9,188.407,0,188611415577125,2
1,180.079,1,188611415579250,6
3,111.349,1,188611415581458,2
4,115.843,1,188611415582750,2
6,157.776,1,188611415584833,4
0,193.715,0,188611415589000,2
1,171.698,0,188611415590333,2
5,194.381,1,188611415594458,6
6,187.628,1,188611415595791,6
7,138.522,1,188611415597083,2
8,122.686,1,188611415598375,2
9,102.965,1,188611415599583,2
1,119.021,1,188611415601666,2
2,186.895,1,188611415602791,4
3,196.408,1,188611415604041,6
4,189.245,1,188611415605291,6
5,113.523,1,188611415606583,2
8,186.952,0,188611415609916,2
0,189.781,0,188611415612083,2
3,119.831,1,188611415615333,2
4,101.821,1,188611415616625,2
5,185.949,0,188611415617916,2
6,184.548,0,188611415619208,2
7,193.546,1,188611415620458,6
8,100.095,1,188611415621708,2
9,118.123,1,188611415622958,2
0,196.282,1,188611415624208,6
1,167.256,1,188611415625416,6
2,127.887,1,188611415626666,2
4,175.279,0,188611415628875,2
6,195.747,1,188611415630958,6
7,124.627,1,188611415632250,2
8,168.438,0,188611415633541,2
9,105.397,1,188611415634833,2
1,179.273,1,188611415637041,6
2,117.79,1,188611415638333,2
3,114.876,1,188611415639583,2
4,107.518,1,188611415640791,2
5,113.105,1,188611415642083,2
6,120.616,1,188611415643291,2
7,176.133,0,188611415644583,2
8,117.925,1,188611415645750,2
1,199.952,1,188611415648875,6
2,187.791,0,188611415650125,2
4,114.142,1,188611415652333,2
5,187.434,0,188611415653541,2
6,111.744,1,188611415654750,2
9,101.951,1,188611415658000,2
2,118.515,1,188611415661125,2
3,178.735,1,188611415662375,6
4,165.664,1,188611415663625,6
5,127.77,1,188611415664833,2
6,119.005,1,188611415666041,2
7,115.39,1,188611415667250,2
8,116.547,1,188611415668458,2
9,169.103,0,188611415669666,2
1,122.713,1,188611415671791,2
2,116.142,1,188611415673000,2
3,186.754,1,188611415674291,6
4,107.15,1,188611415675500,2
5,192.862,0,188611415676791,2
6,156.265,1,188611415677875,4
7,109.2,1,188611415679125,2
9,194.65,1,188611415681375,6
0,199.305,0,188611415682625,2
1,121.093,1,188611415683833,2
2,134.108,1,188611415685083,2
3,183.913,0,188611415686375,2
4,114.059,1,188611415687541,2
6,194.685,1,188611415689791,6
7,178.181,0,188611415691083,2
8,158.508,1,188611415692375,6
0,135.956,1,188611415694708,2
1,186.617,0,188611415695958,2
2,121.241,1,188611415697250,2
3,195.988,0,188611415698541,2
4,104.434,1,188611415699833,2
5,188.199,0,188611415701125,2
7,171.067,0,188611415703375,2
1,131.165,1,188611415707500,2
2,196.358,0,188611415708833,2
3,184.324,0,188611415710083,2
6,134.373,1,188611415713291,2
7,105.605,1,188611415714541,2
9,123.318,1,188611415716750,2
0,124.639,1,188611415718000,2
2,102.867,1,188611415720166,2
3,118.537,1,188611415721458,2
5,116.887,1,188611415723750,2
6,114.948,1,188611415725083,2
7,114.272,1,188611415726333,2
9,103.149,1,188611415728500,2
0,135.586,1,188611415729666,2
1,112.386,1,188611415730916,2
2,199.827,0,188611415732125,2
3,178.745,0,188611415733416,2
6,100.555,1,188611415736458,2
7,134.619,1,188611415737583,4
8,183.148,0,188611415738833,2
9,117.749,1,188611415740083,2
0,147.215,1,188611415741166,4
1,133.929,1,188611415742458,2
2,199.106,0,188611415743708,2
4,174.393,1,188611415745958,7
5,173.431,1,188611415747083,4
7,153.794,1,188611415749125,4
8,196.072,1,188611415750416,6
9,109.606,1,188611415751625,2
0,185.541,1,188611415752875,6
1,153.235,1,188611415753958,4
3,124.728,1,188611415756083,2
5,143.617,1,188611415758375,2
6,106.767,1,188611415759666,2
7,156.442,1,188611415760875,6
8,120.74,1,188611415762166,2
9,118.72,1,188611415763416,2
0,194.8,1,188611415764625,6
1,181.443,1,188611415765875,6
2,114.305,1,188611415767166,2
3,186.511,0,188611415768333,2
4,171.398,0,188611415769583,2
5,180.683,0,188611415770833,2
6,181.061,0,188611415772041,2
7,110.859,1,188611415773250,2
9,140.94,1,188611415775208,4
0,119.783,1,188611415776458,2
1,175.026,0,188611415777625,2
3,113.838,1,188611415779833,2
4,194.268,1,188611415781041,6
6,112.016,1,188611415783250,2
7,180.164,0,188611415784500,2
8,189.896,1,188611415785708,6
9,148.537,1,188611415786875,6
0,199.721,0,188611415788083,2
1,184.106,0,188611415789333,2
2,183.546,1,188611415790500,6
3,128.619,1,188611415791750,2
4,117.93,1,188611415793000,2
5,106.267,1,188611415794291,2
6,163.872,0,188611415795541,2
7,169.005,0,188611415796750,2
8,132.67,1,188611415798041,2
9,172.847,1,188611415799333,7
0,106.046,1,188611415800583,2
1,114.749,1,188611415801833,2
3,132.636,1,188611415803958,6
4,166.611,0,188611415805208,2
6,106.506,1,188611415807333,2
7,117.635,1,188611415808458,2
8,100.073,1,188611415809625,2
0,174.383,0,188611415811875,2
1,192.825,0,188611415813083,2
2,187.082,0,188611415814416,2
3,115.966,1,188611415815666,2
4,106.506,1,188611415816875,2
5,117.765,1,188611415818125,2
6,111.893,1,188611415819375,2
7,161.498,0,188611415820666,2
8,169.465,0,188611415821916,2
0,134.949,1,188611415824083,2
1,193.383,1,188611415825333,6
2,198.095,1,188611415826666,6
3,160.644,0,188611415827916,2
4,165.146,0,188611415829291,2
6,100.208,1,188611415831583,2
7,174.276,1,188611415832833,6
8,174.742,1,188611415834083,6
9,177.051,0,188611415835375,2
0,105.405,1,188611415836625,2
1,181.135,0,188611415837833,2
2,129.857,1,188611415839166,2
3,123.537,1,188611415840500,2
4,129.307,1,188611415841791,2
5,194.975,1,188611415843041,6
7,191.256,1,188611415845333,6
9,185.282,1,188611415847541,6
1,129.787,1,188611415849833,2
3,163.088,0,188611415852083,2
4,119.74,1,188611415853291,2
5,134.867,1,188611415854583,2
6,118.065,1,188611415855625,4
8,199.456,0,188611415857833,2
0,170.918,1,188611415859958,6
3,114.274,1,188611415863083,2
4,117.648,1,188611415864375,2
6,150.344,1,188611415866666,6
9,104.247,1,188611415870000,2
0,199.086,1,188611415871250,6
1,116.148,1,188611415872541,2
4,192.315,0,188611415875833,2
5,146.891,1,188611415876916,4
6,180.653,1,188611415878166,6
7,165.451,1,188611415879208,4
8,187.244,0,188611415880500,2
9,197.376,0,188611415881708,2
0,174.767,0,188611415882875,2
2,190.621,1,188611415885000,6
3,102.093,1,188611415886250,2
5,173.537,1,188611415888333,6
6,144.475,0,188611415889583,2
7,125.45,1,188611415890791,2
8,130.021,1,188611415892125,2
9,134.244,1,188611415893541,2
1,195.811,1,188611415895958,6
3,187.951,0,188611415898250,2
4,170.73,0,188611415899416,2
5,162.392,0,188611415900625,2
9,124.408,1,188611415904791,2
0,103.611,1,188611415906000,2
2,139.286,1,188611415908250,2
3,100.815,1,188611415909583,2
4,112.971,1,188611415930500,2
5,116.198,1,188611415931750,2
6,169.471,0,188611415933000,2
7,119.282,1,188611415934208,2
8,126.728,1,188611415935458,2
0,171.592,0,188611415937583,2
2,139.093,1,188611415939750,2
5,177.071,0,188611415942833,2
7,136.478,1,188611415945000,2
8,111.866,1,188611415946250,2
9,186.4,1,188611415947500,6
0,123.369,1,188611415948833,2
1,101.702,1,188611415950083,2
3,162.36,1,188611415952416,6
4,137.752,1,188611415953583,4
6,184.138,0,188611415955750,2
7,134.192,1,188611415957000,2
8,178.69,0,188611415958291,2
3,168.631,1,188611415963333,6
4,109.996,1,188611415964625,2
5,119.31,1,188611415965833,2
6,186.395,1,188611415967083,6
7,178.07,0,188611415968291,2
8,131.429,1,188611415969541,2
0,157.317,1,188611415971500,4
1,106.894,1,188611415972708,2
2,180.903,0,188611415973875,2
3,199.909,1,188611415975125,6
4,109.939,1,188611415976375,2
5,121.353,1,188611415977541,2
6,121.826,1,188611415978791,2
8,128.62,1,188611415981041,2
9,104.044,1,188611415982291,2
0,174.978,1,188611415983416,4
1,169.016,0,188611415984666,2
2,132.423,1,188611415985916,2
3,113.082,1,188611415987250,2
4,197.875,0,188611415988500,2
5,190.818,1,188611415989708,6
6,112.228,1,188611415990958,2
0,108.877,1,188611415995083,2
2,193.44,0,188611415997291,2
7,175.661,0,188611416002333,2
8,136.974,1,188611416003375,4
9,199.025,1,188611416004583,6
2,198.982,1,188611416007666,6
3,177.7,1,188611416008875,6
4,159.353,0,188611416010083,2
8,151.27,1,188611416013958,4
9,185.368,0,188611416015208,2
0,118.51,1,188611416016458,2
1,111.112,1,188611416017708,2
5,155.672,1,188611416021625,4
6,104.869,1,188611416022916,2
8,109.122,1,188611416025041,2
9,198.292,0,188611416026291,2
0,194.016,0,188611416027541,2
3,116.961,1,188611416030625,2
5,172.739,1,188611416032791,6
9,140.74,1,188611416037208,2
0,119.574,1,188611416038500,2
1,188.55,1,188611416039833,6
2,144.926,1,188611416041083,2
3,177.606,0,188611416042250,2
4,164.768,0,188611416043416,2
6,168.367,1,188611416045583,6
7,183.424,0,188611416046750,2
8,126.382,1,188611416047791,4
9,118.759,1,188611416049000,2
0,167.323,0,188611416050208,2
1,186.216,0,188611416051375,2
2,100.019,1,188611416052625,3
6,195.113,1,188611416056708,6
7,102.774,1,188611416057958,2
8,170.73,1,188611416059208,6
9,119.779,1,188611416060458,2
0,107.372,1,188611416061666,2
3,178.702,0,188611416064666,2
6,197.59,1,188611416067708,6
7,107.679,1,188611416068916,2
9,198.699,1,188611416071083,6
1,110.943,1,188611416073208,2
2,102.115,1,188611416074416,2
5,186.332,1,188611416077500,6
7,174.988,1,188611416079750,6
8,187.677,1,188611416081000,3
0,102.025,1,188611416083208,2
2,164.863,0,188611416085500,2
3,182.34,0,188611416086750,2
4,103.438,1,188611416088041,3
6,176.888,0,188611416090208,2
7,115.062,1,188611416091416,2
8,160.921,0,188611416092666,2
9,110.114,1,188611416093833,2
0,148.599,0,188611416095041,2
2,173.448,1,188611416097291,6
3,125.174,1,188611416098625,2
4,193.668,0,188611416099833,2
6,186.85,1,188611416101958,6
7,180.52,0,188611416103166,2
9,112.599,1,188611416105333,2
0,188.87,1,188611416106583,6
2,176.361,1,188611416108750,6
3,116.485,1,188611416110041,2
4,126.377,1,188611416111291,2
5,170.19,1,188611416112416,4
7,197.165,1,188611416114583,6
9,138.603,1,188611416116583,4
2,176.402,1,188611416119666,6
4,128.112,1,188611416121875,2
5,190.024,1,188611416123125,6
6,137.406,1,188611416124416,2
7,112.533,1,188611416125625,2
8,101.813,1,188611416126791,2
9,105.152,1,188611416127958,2
0,108.871,1,188611416129250,2
1,193.485,1,188611416130458,6
2,171.626,0,188611416131708,2
3,162.334,1,188611416132750,4
4,115.121,1,188611416134000,2
5,107.579,1,188611416135291,3
6,100.582,1,188611416136541,3
7,182.989,0,188611416137791,2
8,176.639,0,188611416139000,2
9,151.378,0,188611416140166,2
0,181.468,0,188611416141375,2
1,191.065,0,188611416142541,2
2,181.55,0,188611416143708,2
3,197.906,1,188611416144916,6
4,172.594,0,188611416146083,2
1,119.941,1,188611416153000,2
2,194.492,1,188611416154291,6
3,136.746,1,188611416155541,2
4,102.299,1,188611416156708,2
5,155.109,1,188611416157750,4
7,173.782,0,188611416159791,2
8,130.7,1,188611416161041,2
9,113.251,1,188611416162208,2
0,178.951,0,188611416163333,2
1,177.337,0,188611416164458,2
2,109.884,1,188611416165666,2
5,125.134,1,188611416168625,2
8,100.778,1,188611416171708,2
0,113.265,1,188611416173833,2
2,126.502,1,188611416175958,2
4,194.622,1,188611416178041,6
5,195.277,0,188611416179250,2
8,165.442,0,188611416182375,2
9,101.787,1,188611416183583,2
1,199.05,0,188611416185666,2
2,100.879,1,188611416186916,2
3,136.452,1,188611416188083,2
6,124.941,1,188611416191125,2
7,137.286,1,188611416192375,2
8,162.287,0,188611416193625,2
0,126.803,1,188611416195916,2
1,139.453,1,188611416197208,2
3,106.37,1,188611416199541,2
4,189.277,0,188611416200791,2
5,184.852,0,188611416202000,2
7,135.392,1,188611416204083,2
1,121.871,1,188611416208166,2
2,109.699,1,188611416209500,2
3,175.036,0,188611416210791,2
4,171.367,0,188611416212041,2
5,194.245,1,188611416213333,6
6,104.363,1,188611416214625,2
8,175.185,0,188611416216833,2
9,178.84,1,188611416218166,3
0,106.706,1,188611416219500,2
1,192.151,0,188611416220833,2
2,193.935,0,188611416222083,2
4,183.528,0,188611416224375,2
5,180.552,0,188611416225666,2
6,179.208,0,188611416226916,2
7,171.551,1,188611416228166,6
8,184.307,1,188611416229416,6
9,101.381,1,188611416230708,2
1,191.307,0,188611416232916,2
3,178.256,0,188611416235291,2
4,110.395,1,188611416236583,2
7,133.537,1,188611416239875,2
8,187.681,1,188611416241166,6
0,169.78,1,188611416243416,6
1,144.888,1,188611416244708,2
2,178.533,0,188611416246000,2
3,189.463,1,188611416247291,6
5,196.647,0,188611416249416,2
6,167.856,0,188611416250583,2
7,183.123,0,188611416251791,2
8,103.513,1,188611416253041,2
9,179.235,1,188611416254291,6
0,186.341,1,188611416255541,6
1,136.671,1,188611416256791,2
2,179.794,1,188611416258041,6
3,178.569,0,188611416259291,2
4,102.632,1,188611416260625,2
5,128.207,1,188611416261916,2
6,113.293,1,188611416263291,2
7,191.72,1,188611416264541,6
8,175.285,0,188611416265833,2
9,159.897,0,188611416267041,2
1,187.772,0,188611416269208,2
2,126.763,1,188611416270500,2
4,112.434,1,188611416272708,2
6,119.825,1,188611416275041,2
7,193.087,1,188611416276375,6
9,120.038,1,188611416278916,2
0,122.863,1,188611416280166,2
1,136.096,1,188611416281458,2
3,105.417,1,188611416283750,2
4,141.917,1,188611416284791,4
5,139.766,1,188611416286041,2
6,126.263,1,188611416287125,4
8,196.171,0,188611416289333,2
9,187.843,0,188611416290541,2
1,136.162,1,188611416292708,2
6,148.092,1,188611416297458,4
7,124.379,1,188611416298708,2
0,110.503,1,188611416301875,2
1,113.507,1,188611416303166,2
2,103.135,1,188611416304416,2
3,171.084,1,188611416305500,4
5,129.089,1,188611416307666,2
6,148.949,1,188611416308708,4
9,199.884,0,188611416311791,2
0,181.389,0,188611416312958,2
1,103.115,1,188611416314166,2
2,194.643,0,188611416315375,2
3,129.694,1,188611416316625,2
4,154.839,0,188611416317791,2
5,126.671,1,188611416319000,2
6,197.972,1,188611416320291,6
7,169.271,1,188611416321416,4
9,118.129,1,188611416323625,2
0,167.844,0,188611416324916,2
1,199.068,0,188611416326083,2
2,123.199,1,188611416327333,2
6,120.522,1,188611416331375,2
7,178.282,1,188611416332416,4
8,190.84,1,188611416333666,6
0,176.246,0,188611416335833,2
1,199.829,1,188611416337083,6
2,183.99,0,188611416338333,2
3,108.377,1,188611416339625,2
4,197.773,1,188611416340875,3
6,127.223,1,188611416343083,2
7,113.566,1,188611416344291,2
8,186.327,0,188611416345583,2
9,109.144,1,188611416346708,2
2,101.643,1,188611416349666,2
3,197.006,0,188611416350916,2
5,117.537,1,188611416353125,2
6,122.088,1,188611416354333,2
7,196.238,0,188611416355541,2
